region,week,cases
R3_sw,121,3
R3_sw,122,11
R3_sw,123,15
R3_sw,124,17
R3_sw,125,20
R3_sw,126,19
R3_sw,127,14
R3_sw,128,28
R3_sw,129,32
R3_sw,130,37
R3_sw,131,64
R3_sw,132,36
R3_sw,133,38
R3_sw,134,30
R3_sw,135,41
R3_sw,136,31
R3_sw,137,8
R3_sw,138,6
R3_sw,139,7
R3_sw,140,17
R3_sw,141,19
R3_sw,142,25
R3_sw,143,17
R3_sw,144,15
R3_sw,145,12
R3_sw,146,7
R3_sw,147,7
R3_sw,148,6
R3_sw,149,9
R3_sw,150,7
R3_sw,151,3
R3_sw,152,0
R3_sw,153,0
R3_sw,154,0
R3_sw,155,0
R3_sw,156,0
R4_se,0,0
R4_se,1,0
R4_se,2,0
R4_se,3,0
R4_se,4,7
R4_se,5,5
R4_se,6,17
R4_se,7,37
R4_se,8,54
R4_se,9,78
R4_se,10,67
R4_se,11,57
R4_se,12,39
R4_se,13,34
R4_se,14,19
R4_se,15,11
R4_se,16,7
R4_se,17,28
R4_se,18,26
R4_se,19,7
R4_se,20,1
R4_se,21,3
R4_se,22,11
R4_se,23,6
R4_se,24,17
R4_se,25,25
R4_se,26,11
R4_se,27,20
R4_se,28,23
R4_se,29,22
R4_se,30,15
R4_se,31,17
R4_se,32,35
R4_se,33,33
R4_se,34,40
R4_se,35,53
R4_se,36,74
R4_se,37,63
R4_se,38,76
R4_se,39,67
R4_se,40,79
R4_se,41,56
R4_se,42,49
R4_se,43,58
R4_se,44,48
R4_se,45,41
R4_se,46,24
R4_se,47,19
R4_se,48,24
R4_se,49,12
R4_se,50,20
R4_se,51,27
R4_se,52,28
R4_se,53,23
R4_se,54,21
R4_se,55,19
R4_se,56,10
R4_se,57,12
R4_se,58,13
R4_se,59,8
R4_se,60,0
R4_se,61,2
R4_se,62,12
R4_se,63,11
R4_se,64,6
R4_se,65,14
R4_se,66,20
R4_se,67,18
R4_se,68,22
R4_se,69,31
R4_se,70,42
R4_se,71,42
R4_se,72,36
R4_se,73,39
R4_se,74,42
R4_se,75,45
R4_se,76,44
R4_se,77,61
R4_se,78,42
R4_se,79,31
R4_se,80,34
R4_se,81,15
R4_se,82,11
R4_se,83,24
R4_se,84,10
R4_se,85,10
R4_se,86,9
R4_se,87,11
R4_se,88,19
R4_se,89,30
R4_se,90,19
R4_se,91,5
R4_se,92,15
R4_se,93,33
R4_se,94,33
R4_se,95,31
R4_se,96,29
R4_se,97,8
R4_se,98,1
R4_se,99,19
R4_se,100,23
R4_se,101,12
R4_se,102,11
R4_se,103,7
R4_se,104,14
R4_se,105,17
R4_se,106,29
R4_se,107,25
R4_se,108,34
R4_se,109,18
R4_se,110,16
R4_se,111,16
R4_se,112,13
R4_se,113,25
R4_se,114,9
R4_se,115,12
R4_se,116,28
R4_se,117,26
R4_se,118,28
R4_se,119,33
R4_se,120,56
R4_se,121,76
R4_se,122,61
R4_se,123,53
R4_se,124,90
R4_se,125,58
R4_se,126,47
R4_se,127,39
R4_se,128,71
R4_se,129,63
R4_se,130,54
R4_se,131,60
R4_se,132,35
R4_se,133,43
R4_se,134,49
R4_se,135,61
R4_se,136,63
R4_se,137,37
R4_se,138,31
R4_se,139,18
R4_se,140,9
R4_se,141,0
R4_se,142,4
R4_se,143,14
R4_se,144,1
R4_se,145,0
R4_se,146,5
R4_se,147,9
R4_se,148,12
R4_se,149,4
R4_se,150,9
R4_se,151,6
R4_se,152,0
R4_se,153,0
R4_se,154,4
R4_se,155,15
R4_se,156,4
